date,brand,product_type,skin_type,hair_type,country,sales_channel,units_sold,unit_price_usd,cost_usd,discount_pct,marketing_spend_usd,on_promotion,customer_rating,returns_units,stock_level,revenue_usd,profit_usd
2023-12-22,Sedal,Hair Mask,Dry,Straight,Brazil,Online,2467,2.76,6.63,4.4,2313.88,1,4.88,78,7325,6808.92,-11861.17
2023-12-23,Axe,Deodorant,Normal,Wavy,Chile,Wholesale,3202,5.37,6.33,31.31,1516.31,1,4.4,12,15118,17194.74,-4590.23
2023-12-24,TRESemmé,Face Cream,Combination,Wavy,Brazil,Online,5864,5.48,3.13,33.96,5294.0,1,3.25,94,9209,32134.72,8486.4
2023-12-25,Sedal,Face Cream,Combination,Coily,Brazil,Pharmacy,4133,16.4,9.04,0.16,1678.37,0,4.08,86,17398,67781.2,28740.51
2023-12-26,Dove,Face Cream,Normal,Wavy,Colombia,Pharmacy,4150,16.11,4.31,14.92,1961.89,1,3.37,42,8833,66856.5,47008.11
2023-12-27,TRESemmé,Deodorant,Combination,Curly,Brazil,Wholesale,3819,2.53,7.28,12.2,350.3,0,4.3,98,15261,9662.07,-18490.55
2023-12-28,Sedal,Shampoo,Normal,Coily,Mexico,Supermarket,5248,4.19,7.53,16.51,6307.7,0,3.95,22,14374,21989.12,-23836.02
2023-12-29,Dove,Conditioner,Dry,Wavy,Colombia,Online,819,15.11,6.66,11.95,4578.0,0,3.72,84,6338,12375.09,2342.55
2023-12-30,Rexona,Conditioner,Combination,Straight,Argentina,Supermarket,960,17.15,8.66,16.65,5355.55,1,4.57,131,1809,16464.0,2794.85
2023-12-31,TRESemmé,Hair Mask,Normal,Curly,Chile,Online,3609,8.48,7.09,8.26,4668.34,1,4.36,124,4846,30604.32,348.17
2024-01-01,Lux,Shampoo,Normal,Straight,Chile,Pharmacy,5171,15.14,5.32,14.66,2794.43,1,4.48,59,16841,78288.94,47984.79
2024-01-02,Sedal,Conditioner,Sensitive,Wavy,Argentina,Wholesale,3811,12.0,2.34,23.14,2240.56,0,3.66,142,19499,45732.0,34573.7
2024-01-03,Axe,Body Wash,Dry,Straight,Colombia,Online,5733,14.13,8.49,16.44,6485.53,1,4.95,101,20057,81007.29,25848.59
2024-01-04,Dove,Deodorant,Sensitive,Straight,Colombia,Wholesale,1394,8.49,7.98,26.2,6004.14,1,4.6,146,21123,11835.06,-5293.2
2024-01-05,Axe,Body Wash,Dry,Straight,Mexico,Supermarket,244,7.01,6.67,30.46,3628.24,0,4.11,128,7790,1710.44,-3545.28
2024-01-06,Sedal,Conditioner,Normal,Curly,Argentina,Pharmacy,498,14.05,5.87,8.0,1217.98,1,4.78,25,7107,6996.9,2855.66
2024-01-07,Dove,Face Cream,Sensitive,Wavy,Chile,Wholesale,2516,8.3,7.22,31.18,6331.2,1,4.23,70,9047,20882.8,-3613.92
2024-01-08,Lux,Conditioner,Sensitive,Straight,Colombia,Online,1326,16.32,2.75,25.76,6114.32,0,3.44,21,18510,21640.32,11879.5
2024-01-09,Rexona,Body Wash,Normal,Coily,Argentina,Online,1012,8.39,8.1,8.3,4774.54,1,4.45,37,24385,8490.68,-4481.06
2024-01-10,Dove,Face Cream,Sensitive,Curly,Brazil,Wholesale,236,11.43,5.11,5.86,5142.26,1,4.64,3,3720,2697.48,-3650.74
2024-01-11,Rexona,Deodorant,Dry,Wavy,Colombia,Wholesale,2694,15.21,2.81,19.34,586.72,1,4.87,82,11485,40975.74,32818.88
2024-01-12,Rexona,Body Wash,Oily,Wavy,Colombia,Pharmacy,3111,11.4,1.25,22.35,934.73,1,4.28,135,22844,35465.4,30641.92
2024-01-13,Sedal,Hair Mask,Sensitive,Coily,Mexico,Wholesale,5385,3.69,1.29,21.41,2144.16,0,3.69,104,23955,19870.65,10779.84
2024-01-14,Sedal,Body Wash,Combination,Wavy,Brazil,Wholesale,3917,2.57,7.66,31.58,1820.42,0,4.61,4,11758,10066.69,-21757.95
2024-01-15,TRESemmé,Deodorant,Combination,Wavy,Chile,Wholesale,661,8.83,9.04,13.96,1027.21,1,3.38,69,10547,5836.63,-1166.02
2024-01-16,Rexona,Conditioner,Combination,Straight,Mexico,Supermarket,5077,9.65,2.33,32.11,4706.27,1,4.91,110,2352,48993.05,32457.37
2024-01-17,Rexona,Deodorant,Combination,Coily,Argentina,Pharmacy,4156,16.73,5.94,13.35,1006.29,1,3.42,90,10569,69529.88,43836.95
2024-01-18,Axe,Conditioner,Combination,Coily,Argentina,Pharmacy,3312,6.28,6.55,7.31,4885.99,0,4.79,75,7798,20799.36,-5780.23
2024-01-19,Lux,Face Cream,Combination,Wavy,Mexico,Wholesale,3348,14.72,7.27,9.27,580.09,1,4.13,9,14737,49282.56,24362.51
2024-01-20,Rexona,Shampoo,Oily,Wavy,Brazil,Wholesale,4002,8.68,7.82,24.65,3315.03,1,3.29,125,9076,34737.36,126.69
2024-01-21,Sedal,Hair Mask,Normal,Curly,Mexico,Supermarket,3133,5.91,9.2,22.55,1202.8,1,4.38,8,4177,18516.03,-11510.37
2024-01-22,Rexona,Shampoo,Normal,Curly,Argentina,Wholesale,4329,6.08,4.11,30.1,3774.12,1,3.88,97,16269,26320.32,4754.01
2024-01-23,Rexona,Hair Mask,Sensitive,Wavy,Chile,Online,4851,10.92,8.46,24.6,3117.95,0,4.97,112,6478,52972.92,8815.51
2024-01-24,Rexona,Conditioner,Combination,Coily,Brazil,Wholesale,2640,3.72,5.84,23.06,2098.31,1,3.56,141,15930,9820.8,-7695.11
2024-01-25,Lux,Deodorant,Oily,Straight,Brazil,Wholesale,2732,12.69,5.66,28.66,532.6,0,3.47,85,20277,34669.08,18673.36
2024-01-26,Rexona,Shampoo,Oily,Coily,Mexico,Pharmacy,4991,11.01,6.45,17.79,2846.59,1,4.73,98,4763,54950.91,19912.37
2024-01-27,Axe,Face Cream,Oily,Straight,Brazil,Supermarket,4241,6.05,4.68,18.24,5537.61,1,4.32,110,14374,25658.05,272.56
2024-01-28,Sedal,Hair Mask,Normal,Wavy,Brazil,Pharmacy,4824,8.25,8.28,7.32,4292.5,1,3.66,18,10962,39798.0,-4437.22
2024-01-29,Lux,Deodorant,Dry,Straight,Brazil,Supermarket,1001,12.18,6.98,3.57,746.94,1,4.63,103,2915,12192.18,4458.26
2024-01-30,Dove,Body Wash,Normal,Curly,Argentina,Wholesale,4428,10.31,6.35,33.87,4763.55,1,3.54,132,8752,45652.68,12771.33
2024-01-31,Rexona,Conditioner,Combination,Curly,Colombia,Wholesale,2280,12.02,3.58,21.2,5025.7,0,3.9,83,1492,27405.6,14217.5
2024-02-01,Dove,Face Cream,Normal,Curly,Colombia,Supermarket,4788,3.29,1.65,21.31,3137.06,0,4.01,67,19401,15752.52,4715.26
2024-02-02,Dove,Shampoo,Sensitive,Wavy,Colombia,Pharmacy,843,15.28,3.53,3.27,5832.42,1,4.83,80,14657,12881.04,4072.83
2024-02-03,Axe,Hair Mask,Combination,Curly,Chile,Online,211,6.24,2.82,10.13,2079.96,1,3.88,137,15988,1316.64,-1358.34
2024-02-04,Rexona,Body Wash,Sensitive,Coily,Brazil,Online,788,17.67,2.25,4.59,5226.26,1,4.77,126,10983,13923.96,6924.7
2024-02-05,TRESemmé,Face Cream,Combination,Straight,Chile,Online,1654,12.18,1.77,20.8,5040.18,1,4.97,11,15535,20145.72,12177.96
2024-02-06,TRESemmé,Deodorant,Oily,Straight,Brazil,Pharmacy,4555,4.26,8.91,27.37,5090.64,0,3.93,134,8055,19404.3,-26271.39
2024-02-07,TRESemmé,Face Cream,Oily,Straight,Mexico,Wholesale,3123,10.49,5.99,31.14,3051.47,1,3.72,8,15192,32760.27,11002.03
2024-02-08,Lux,Body Wash,Combination,Straight,Mexico,Wholesale,5213,7.08,1.33,16.47,4194.98,1,3.59,45,12681,36908.04,25779.77
2024-02-09,TRESemmé,Deodorant,Dry,Curly,Chile,Pharmacy,573,8.61,4.06,26.26,3854.91,1,4.77,11,6721,4933.53,-1247.76
2024-02-10,Rexona,Deodorant,Oily,Coily,Brazil,Online,503,10.27,8.05,21.96,4496.72,1,3.5,122,20882,5165.81,-3380.06
2024-02-11,Sedal,Hair Mask,Normal,Coily,Mexico,Pharmacy,4669,9.38,5.07,9.39,4431.19,1,3.43,2,1461,43795.22,15692.2
2024-02-12,Dove,Shampoo,Oily,Coily,Mexico,Supermarket,1451,8.78,6.33,24.78,405.14,1,4.24,34,301,12739.78,3149.81
2024-02-13,Dove,Deodorant,Oily,Curly,Argentina,Supermarket,3014,12.5,9.35,7.25,2683.98,0,4.39,69,2420,37675.0,6810.12
2024-02-14,Rexona,Hair Mask,Sensitive,Curly,Mexico,Wholesale,3865,3.47,6.05,19.03,4741.76,1,3.59,46,9652,13411.55,-14713.46
2024-02-15,Lux,Body Wash,Sensitive,Coily,Mexico,Online,1765,5.11,2.0,18.6,4365.3,1,4.19,120,22962,9019.15,1123.85
2024-02-16,Dove,Body Wash,Normal,Curly,Brazil,Online,2166,8.14,3.49,27.32,3573.23,0,3.39,60,21206,17631.24,6498.67
2024-02-17,Rexona,Body Wash,Normal,Curly,Chile,Online,5753,14.24,5.48,20.5,2329.48,1,3.49,61,7014,81922.72,48066.8
2024-02-18,Dove,Deodorant,Normal,Curly,Chile,Online,5478,16.24,5.07,0.95,1829.02,0,3.35,24,20734,88962.72,59360.24
2024-02-19,Sedal,Conditioner,Dry,Wavy,Brazil,Supermarket,3411,3.43,3.68,19.84,4164.28,1,4.49,149,18504,11699.73,-5017.03
2024-02-20,Sedal,Body Wash,Oily,Straight,Argentina,Pharmacy,258,8.6,3.65,4.19,1284.85,0,3.42,79,7047,2218.8,-7.75
2024-02-21,Lux,Hair Mask,Sensitive,Wavy,Brazil,Wholesale,373,9.05,5.27,15.08,2128.81,0,4.77,48,7161,3375.65,-718.87
2024-02-22,Sedal,Face Cream,Dry,Curly,Colombia,Wholesale,5152,5.49,3.57,26.25,395.22,0,4.3,140,22855,28284.48,9496.62
2024-02-23,Lux,Hair Mask,Combination,Coily,Mexico,Wholesale,3002,11.52,4.4,10.85,3732.36,1,3.93,81,3406,34583.04,17641.88
2024-02-24,TRESemmé,Body Wash,Sensitive,Curly,Mexico,Pharmacy,2588,14.65,2.42,33.38,2994.15,1,4.37,112,2744,37914.2,28657.09
2024-02-25,Lux,Deodorant,Dry,Coily,Argentina,Online,4107,7.49,6.77,26.91,4990.13,1,3.55,47,6845,30761.43,-2033.09
2024-02-26,Rexona,Deodorant,Sensitive,Straight,Colombia,Wholesale,4354,11.97,6.61,22.99,3944.25,1,3.33,2,21163,52117.38,19393.19
2024-02-27,Dove,Deodorant,Oily,Curly,Chile,Supermarket,3607,5.41,6.08,0.34,5187.65,1,3.93,83,3130,19513.87,-7604.34
2024-02-28,Rexona,Deodorant,Sensitive,Straight,Mexico,Wholesale,4853,10.71,8.63,21.78,6104.95,0,4.61,104,24865,51975.63,3989.29
2024-02-29,TRESemmé,Face Cream,Combination,Coily,Brazil,Pharmacy,1912,13.98,4.18,17.28,685.99,1,4.74,37,22661,26729.76,18051.61
2024-03-01,Axe,Body Wash,Dry,Straight,Colombia,Pharmacy,5447,16.53,8.98,11.48,1687.05,1,4.72,134,5996,90038.91,39437.8
2024-03-02,Axe,Conditioner,Dry,Wavy,Brazil,Online,1843,15.56,3.95,10.56,3934.64,0,4.57,0,889,28677.08,17462.59
2024-03-03,Dove,Shampoo,Normal,Straight,Colombia,Supermarket,575,11.5,9.11,9.14,1255.15,0,3.94,42,16796,6612.5,119.1
2024-03-04,Sedal,Shampoo,Normal,Curly,Colombia,Wholesale,2601,15.19,3.15,25.0,6398.15,1,4.98,63,10567,39509.19,24917.89
2024-03-05,TRESemmé,Shampoo,Oily,Curly,Colombia,Supermarket,2237,8.11,1.64,21.3,3190.03,1,4.74,15,215,18142.07,11283.36
2024-03-06,Lux,Face Cream,Normal,Wavy,Brazil,Wholesale,5953,3.48,6.41,28.26,5200.8,0,3.72,132,3521,20716.44,-22643.09
2024-03-07,Lux,Face Cream,Sensitive,Wavy,Brazil,Pharmacy,4191,10.69,4.5,10.18,705.32,1,3.88,2,23876,44801.79,25236.97
2024-03-08,Lux,Hair Mask,Combination,Coily,Brazil,Online,2514,16.08,3.12,0.74,2881.7,1,3.98,127,4943,40425.12,29699.74
2024-03-09,TRESemmé,Deodorant,Combination,Coily,Argentina,Pharmacy,299,7.02,3.95,9.62,2198.88,0,4.92,13,20438,2098.98,-1280.95
2024-03-10,Sedal,Conditioner,Oily,Coily,Argentina,Online,5987,14.64,7.83,19.27,2326.24,0,4.44,45,6145,87649.68,38445.23
2024-03-11,Lux,Conditioner,Dry,Curly,Argentina,Supermarket,5322,5.74,5.09,6.54,6299.13,0,4.0,23,12859,30548.28,-2839.83
2024-03-12,Axe,Body Wash,Dry,Curly,Chile,Supermarket,3477,5.63,1.84,4.74,4656.31,0,3.57,28,24798,19575.51,8521.52
2024-03-13,TRESemmé,Shampoo,Oily,Wavy,Colombia,Wholesale,4888,3.38,5.79,22.24,547.34,0,3.53,142,1267,16521.44,-12327.42
2024-03-14,Sedal,Hair Mask,Dry,Coily,Brazil,Supermarket,4659,3.67,7.24,26.87,3834.1,0,4.22,104,20434,17098.53,-20466.73
2024-03-15,Rexona,Shampoo,Combination,Wavy,Chile,Supermarket,5152,11.8,5.01,26.45,1622.47,0,3.55,29,4953,60793.6,33359.61
2024-03-16,Dove,Face Cream,Sensitive,Wavy,Argentina,Wholesale,378,10.21,4.13,4.19,4919.43,1,4.4,51,9330,3859.38,-2621.19
2024-03-17,Dove,Hair Mask,Dry,Wavy,Argentina,Online,2605,8.9,3.81,9.61,2608.06,1,4.72,13,13818,23184.5,10651.39
2024-03-18,Dove,Hair Mask,Normal,Straight,Brazil,Wholesale,5905,6.78,5.63,26.18,5737.29,0,4.03,63,15507,40035.9,1053.46
2024-03-19,Dove,Hair Mask,Dry,Coily,Chile,Supermarket,2190,15.08,3.45,26.52,3527.33,0,4.29,26,13433,33025.2,21942.37
2024-03-20,Axe,Body Wash,Normal,Coily,Brazil,Pharmacy,4677,5.89,7.77,27.73,1369.9,1,4.67,11,13488,27547.53,-10162.66
2024-03-21,Lux,Shampoo,Sensitive,Wavy,Argentina,Online,5580,13.42,2.38,21.74,381.79,1,4.9,8,24764,74883.6,61221.41
2024-03-22,Sedal,Body Wash,Oily,Coily,Mexico,Online,2007,4.07,3.02,30.18,6163.37,0,3.88,46,7913,8168.49,-4056.02
2024-03-23,Sedal,Body Wash,Oily,Wavy,Colombia,Wholesale,3449,4.94,8.35,28.64,2146.41,0,5.0,28,12976,17038.06,-13907.5
2024-03-24,Rexona,Conditioner,Combination,Wavy,Brazil,Wholesale,3984,12.73,5.1,32.91,1173.7,1,3.8,55,24890,50716.32,29224.22
2024-03-25,Dove,Shampoo,Dry,Coily,Mexico,Supermarket,4502,11.96,8.88,34.42,1487.12,1,3.23,57,24748,53843.92,12379.04
2024-03-26,Lux,Shampoo,Dry,Coily,Brazil,Supermarket,1308,4.14,8.77,28.8,6333.84,1,3.65,128,7862,5415.12,-12389.88
2024-03-27,Rexona,Face Cream,Combination,Coily,Argentina,Wholesale,1733,4.12,4.89,6.04,2303.97,0,4.8,104,12166,7139.96,-3638.38
2024-03-28,Dove,Conditioner,Combination,Coily,Chile,Pharmacy,2316,16.84,3.66,24.55,3177.44,1,3.47,9,6345,39001.44,27347.44
2024-03-29,Rexona,Shampoo,Normal,Curly,Chile,Wholesale,5035,13.33,5.67,18.64,983.34,1,3.57,86,4788,67116.55,37584.76
2024-03-30,Lux,Conditioner,Normal,Coily,Colombia,Wholesale,3609,12.32,5.58,13.43,4159.75,0,3.29,42,8731,44462.88,20164.91
2024-03-31,Lux,Conditioner,Combination,Coily,Chile,Wholesale,3407,8.28,4.86,28.72,5570.22,0,4.1,91,16347,28209.96,6081.72
2024-04-01,Rexona,Deodorant,Sensitive,Coily,Brazil,Pharmacy,187,14.2,2.86,10.89,2362.43,0,3.31,121,9597,2655.4,-241.85
2024-04-02,Dove,Face Cream,Oily,Curly,Brazil,Wholesale,4286,5.49,3.11,10.64,765.65,0,4.49,52,22405,23530.14,9435.03
2024-04-03,TRESemmé,Body Wash,Combination,Coily,Brazil,Supermarket,3189,10.72,7.96,3.01,1397.65,1,3.53,82,7279,34186.08,7403.99
2024-04-04,Axe,Face Cream,Oily,Wavy,Mexico,Pharmacy,5248,12.82,6.31,5.71,3142.31,1,4.52,37,2643,67279.36,31022.17
2024-04-05,TRESemmé,Body Wash,Sensitive,Coily,Argentina,Online,2754,16.42,8.56,2.97,6307.73,0,4.89,89,10049,45220.68,15338.71
2024-04-06,TRESemmé,Body Wash,Normal,Curly,Mexico,Supermarket,1134,13.91,4.08,16.71,5909.76,1,4.44,144,6826,15773.94,5237.46
2024-04-07,Dove,Shampoo,Oily,Wavy,Chile,Wholesale,5393,5.73,4.29,27.53,834.18,0,4.42,31,4141,30901.89,6931.74
2024-04-08,Axe,Conditioner,Dry,Wavy,Brazil,Wholesale,3589,5.68,4.51,32.0,2270.94,0,3.8,14,6247,20385.52,1928.19
2024-04-09,TRESemmé,Conditioner,Oily,Wavy,Chile,Supermarket,4164,7.78,5.55,30.36,5888.57,1,4.04,138,4321,32395.92,3397.15
2024-04-10,Axe,Conditioner,Oily,Curly,Argentina,Supermarket,5848,14.24,4.29,3.48,5943.68,0,3.24,98,8706,83275.52,52243.92
2024-04-11,Rexona,Shampoo,Normal,Curly,Brazil,Wholesale,3369,5.72,4.68,9.44,3241.84,1,4.87,72,12039,19270.68,261.92
2024-04-12,Lux,Shampoo,Oily,Straight,Colombia,Wholesale,4876,9.1,1.56,7.48,3942.52,0,4.94,6,20990,44371.6,32822.52
2024-04-13,Dove,Deodorant,Normal,Curly,Argentina,Pharmacy,4685,5.08,4.07,5.69,1819.01,0,3.55,114,19974,23799.8,2912.84
2024-04-14,Lux,Face Cream,Oily,Straight,Colombia,Supermarket,5024,2.9,6.27,16.72,5380.2,0,4.83,92,15861,14569.6,-22311.08
2024-04-15,Axe,Face Cream,Normal,Curly,Colombia,Supermarket,2243,4.45,5.36,22.08,2856.99,0,3.47,117,17182,9981.35,-4898.12
2024-04-16,Sedal,Body Wash,Sensitive,Coily,Argentina,Pharmacy,4013,11.25,6.29,7.5,441.22,1,4.05,38,23281,45146.25,19463.26
2024-04-17,Sedal,Hair Mask,Sensitive,Coily,Brazil,Wholesale,5810,4.15,5.8,21.69,6340.11,0,3.94,137,21636,24111.5,-15926.61
2024-04-18,Rexona,Conditioner,Oily,Wavy,Brazil,Wholesale,2012,5.87,4.49,0.75,1555.85,1,4.28,45,10516,11810.44,1220.71
2024-04-19,Axe,Conditioner,Dry,Straight,Argentina,Wholesale,2690,3.5,5.25,13.69,1565.31,1,4.73,29,13878,9415.0,-6272.81
2024-04-20,Dove,Body Wash,Dry,Straight,Chile,Wholesale,3993,9.54,6.88,24.61,3138.97,0,4.93,6,4117,38093.22,7482.41
2024-04-21,Lux,Hair Mask,Normal,Coily,Colombia,Online,5502,15.58,7.58,3.44,4223.26,1,3.35,117,4311,85721.16,39792.74
2024-04-22,TRESemmé,Body Wash,Oily,Coily,Colombia,Supermarket,690,8.79,3.88,29.59,1797.75,1,3.52,75,22315,6065.1,1590.15
2024-04-23,Dove,Face Cream,Combination,Coily,Chile,Supermarket,4483,17.12,4.5,23.51,5403.44,1,3.6,62,3047,76748.96,51172.02
2024-04-24,Rexona,Body Wash,Normal,Curly,Argentina,Online,1611,15.25,5.69,17.47,6362.93,1,3.51,127,22730,24567.75,9038.23
2024-04-25,Sedal,Body Wash,Combination,Wavy,Argentina,Pharmacy,3171,13.32,9.49,20.91,4692.66,0,4.1,132,14342,42237.72,7452.27
2024-04-26,TRESemmé,Body Wash,Oily,Straight,Mexico,Pharmacy,3486,15.08,8.65,22.0,2013.95,1,4.69,60,11946,52568.88,20401.03
2024-04-27,Lux,Hair Mask,Normal,Straight,Chile,Pharmacy,920,6.74,8.58,14.18,5947.28,0,4.92,134,10502,6200.8,-7640.08
2024-04-28,Dove,Body Wash,Combination,Wavy,Chile,Online,836,11.36,2.84,9.42,6030.48,0,4.11,65,17915,9496.96,1092.24
2024-04-29,Rexona,Conditioner,Oily,Curly,Argentina,Wholesale,3807,16.07,4.88,4.98,6153.35,0,4.29,39,13827,61178.49,36446.98
2024-04-30,TRESemmé,Shampoo,Dry,Curly,Argentina,Pharmacy,4460,5.51,3.2,18.97,710.54,0,4.84,26,5663,24574.6,9592.06
2024-05-01,Lux,Face Cream,Combination,Wavy,Mexico,Supermarket,932,16.64,4.96,24.1,1122.67,0,4.35,142,10061,15508.48,9763.09
2024-05-02,Lux,Deodorant,Oily,Wavy,Brazil,Online,4706,13.2,2.18,12.75,409.88,1,4.78,7,2573,62119.2,51450.24
2024-05-03,Dove,Body Wash,Combination,Wavy,Brazil,Supermarket,416,15.86,6.98,14.86,3180.49,1,3.59,65,12691,6597.76,513.59
2024-05-04,Dove,Shampoo,Oily,Curly,Brazil,Pharmacy,3482,2.87,6.44,12.1,635.37,1,3.21,108,15628,9993.34,-13066.11
2024-05-05,Lux,Face Cream,Sensitive,Wavy,Colombia,Pharmacy,3155,17.54,3.74,0.55,2909.96,1,3.55,60,23899,55338.7,40629.04
2024-05-06,Rexona,Hair Mask,Normal,Wavy,Chile,Online,1513,4.49,1.58,2.92,1468.56,1,3.62,115,4600,6793.37,2934.27
2024-05-07,Axe,Face Cream,Sensitive,Coily,Brazil,Pharmacy,4477,4.55,4.21,20.37,3701.87,0,3.46,24,19061,20370.35,-2179.69
2024-05-08,Rexona,Conditioner,Dry,Straight,Brazil,Online,4483,15.76,2.2,16.71,2722.42,1,4.12,52,20867,70652.08,58067.06
2024-05-09,Rexona,Face Cream,Sensitive,Wavy,Mexico,Supermarket,2282,11.74,5.22,3.67,3686.37,1,4.75,34,13325,26790.68,11192.27
2024-05-10,TRESemmé,Body Wash,Normal,Straight,Argentina,Online,3127,5.6,7.5,5.89,4733.1,1,3.48,75,7821,17511.2,-10674.4
2024-05-11,Dove,Hair Mask,Oily,Coily,Colombia,Pharmacy,4377,13.42,4.14,2.2,660.49,1,4.57,8,18684,58739.34,39958.07
2024-05-12,Rexona,Deodorant,Dry,Straight,Colombia,Supermarket,1094,3.99,1.25,15.02,824.82,1,4.73,32,20073,4365.06,2172.74
2024-05-13,Lux,Body Wash,Dry,Wavy,Mexico,Supermarket,2019,11.37,4.34,10.81,4175.22,0,4.81,23,16686,22956.03,10018.35
2024-05-14,Rexona,Body Wash,Normal,Straight,Brazil,Supermarket,1543,13.68,3.27,6.81,1264.58,0,4.8,88,2143,21108.24,14798.05
2024-05-15,Sedal,Body Wash,Sensitive,Coily,Argentina,Online,2627,3.87,8.85,15.53,1844.75,1,4.33,141,5593,10166.49,-14927.21
2024-05-16,Axe,Face Cream,Dry,Straight,Chile,Online,5928,9.9,3.66,28.46,2320.08,0,4.12,15,7611,58687.2,34670.64
2024-05-17,Axe,Body Wash,Oily,Straight,Chile,Pharmacy,4537,8.14,1.57,5.93,5112.0,1,4.19,10,6160,36931.18,24696.09
2024-05-18,Lux,Deodorant,Sensitive,Curly,Brazil,Supermarket,3299,11.27,8.43,25.05,5705.85,0,3.78,30,6224,37179.73,3663.31
2024-05-19,Dove,Conditioner,Combination,Wavy,Argentina,Pharmacy,2191,16.23,7.05,21.09,4173.98,1,4.06,113,16955,35559.93,15939.4
2024-05-20,Rexona,Deodorant,Oily,Straight,Chile,Wholesale,5530,2.82,3.54,19.75,1980.36,0,3.93,83,19872,15594.6,-5961.96
2024-05-21,Dove,Conditioner,Normal,Curly,Colombia,Pharmacy,5003,8.86,8.66,28.96,1192.53,1,4.15,144,21149,44326.58,-191.93
2024-05-22,Dove,Hair Mask,Oily,Curly,Mexico,Online,1506,9.8,1.88,2.82,4480.0,0,4.1,21,17633,14758.8,7447.52
2024-05-23,Dove,Deodorant,Normal,Coily,Argentina,Online,369,2.53,2.62,5.64,913.64,0,3.68,56,1850,933.57,-946.85
2024-05-24,Sedal,Deodorant,Sensitive,Coily,Brazil,Supermarket,1356,8.74,7.95,3.55,3281.81,0,3.49,121,5829,11851.44,-2210.57
2024-05-25,Sedal,Hair Mask,Dry,Wavy,Colombia,Wholesale,5003,3.98,1.71,2.47,5625.7,0,4.96,52,15048,19911.94,5731.11
2024-05-26,Sedal,Face Cream,Normal,Wavy,Colombia,Supermarket,3025,8.65,7.4,23.86,4050.42,0,3.8,144,16887,26166.25,-269.17
2024-05-27,Lux,Face Cream,Combination,Straight,Argentina,Wholesale,4086,5.48,7.57,21.99,5845.86,1,3.33,24,7118,22391.28,-14385.6
2024-05-28,Dove,Conditioner,Sensitive,Curly,Colombia,Pharmacy,2063,7.67,5.88,8.0,6299.25,0,3.23,96,15780,15823.21,-2606.48
2024-05-29,TRESemmé,Conditioner,Dry,Straight,Colombia,Pharmacy,3651,17.48,4.57,4.6,3680.57,0,4.56,51,19878,63819.48,43453.84
2024-05-30,Dove,Deodorant,Sensitive,Straight,Chile,Pharmacy,5758,6.28,2.3,0.09,5297.8,0,3.97,51,18414,36160.24,17619.04
2024-05-31,Sedal,Conditioner,Sensitive,Wavy,Mexico,Wholesale,1680,11.21,5.91,24.81,2285.31,1,4.45,142,562,18832.8,6618.69
2024-06-01,Dove,Body Wash,Sensitive,Wavy,Brazil,Wholesale,4595,12.67,9.15,14.96,1001.0,0,4.06,0,6718,58218.65,15173.4
2024-06-02,Lux,Body Wash,Sensitive,Curly,Colombia,Online,2118,5.99,4.25,7.58,2912.17,0,3.89,58,11926,12686.82,773.15
2024-06-03,Lux,Face Cream,Dry,Wavy,Colombia,Wholesale,4016,14.51,2.63,22.44,5010.76,1,4.9,52,23209,58272.16,42699.32
2024-06-04,Dove,Face Cream,Oily,Wavy,Argentina,Supermarket,115,9.77,5.71,9.2,656.81,1,4.86,113,13531,1123.55,-189.91
2024-06-05,Rexona,Conditioner,Dry,Straight,Mexico,Pharmacy,3416,16.96,8.18,10.44,5836.76,1,4.08,80,4803,57935.36,24155.72
2024-06-06,Axe,Face Cream,Sensitive,Coily,Colombia,Wholesale,1402,6.31,2.64,6.29,5265.05,0,4.05,20,14346,8846.62,-119.71
2024-06-07,Axe,Hair Mask,Dry,Straight,Mexico,Pharmacy,903,9.31,2.95,1.66,5564.1,1,3.71,85,11630,8406.93,178.98
2024-06-08,TRESemmé,Conditioner,Dry,Coily,Colombia,Supermarket,741,2.54,3.12,24.35,1053.46,0,4.63,6,4722,1882.14,-1483.24
2024-06-09,TRESemmé,Deodorant,Sensitive,Straight,Mexico,Wholesale,2951,12.4,3.66,20.6,4775.19,1,3.51,59,10228,36592.4,21016.55
2024-06-10,Rexona,Shampoo,Dry,Coily,Mexico,Supermarket,294,8.87,4.83,4.22,1567.39,0,4.55,4,2604,2607.78,-379.63
2024-06-11,TRESemmé,Deodorant,Dry,Curly,Argentina,Wholesale,2677,10.28,7.84,24.9,1671.23,0,4.37,101,4920,27519.56,4860.65
2024-06-12,Rexona,Shampoo,Oily,Wavy,Brazil,Wholesale,2800,4.54,4.85,16.33,385.38,1,3.44,104,24757,12712.0,-1253.38
2024-06-13,Lux,Shampoo,Sensitive,Straight,Colombia,Wholesale,1429,16.76,8.53,29.06,2698.88,1,4.68,2,17467,23950.04,9061.79
2024-06-14,Dove,Hair Mask,Normal,Straight,Mexico,Pharmacy,5031,8.64,6.74,33.49,2159.95,0,4.71,130,17588,43467.84,7398.95
2024-06-15,Rexona,Face Cream,Normal,Curly,Chile,Supermarket,2684,9.69,8.91,0.39,5986.92,1,4.69,113,1019,26007.96,-3893.4
2024-06-16,Axe,Body Wash,Combination,Straight,Chile,Supermarket,1134,5.86,6.88,6.62,2836.26,1,3.33,99,6964,6645.24,-3992.94
